=== Mesh Information ===
Number of tetrahedra: 148000
Number of vertices: 29322
Number of boundary elements: 32146
m1 = -4, m2 = -2, m3 = 4, d = 2.16
# a = 25 um
# sigma0 = 2.25873
# n = 5e+11 1/cm^2, mu = 7.47912 m^2/Vs
# epsilon = (1,0), kcr1 = -0.0311846 1/T
# d = 2.16, kcr = -0, k = 0.001
Time_from_Epoch = 1769732068
time_(s)	Frequency_(GHz)	k	|t_xx|^2	arg(t_xx)	|r_xx|^2	arg(r_xx)	|t_xy|^2	arg(t_xy)	|r_xy|^2	arg(r_xy)	|t_yy|^2	arg(t_yy)	|r_yy|^2	arg(r_yy)	|t_yx|^2	arg(t_yx)	|r_yx|^2	arg(r_yx)	
2171.89	177.494	0.093	0.998375	0.00327556	7.51276e-06	1.80129	1.36406e-14	0.932311	1.0436e-14	1.34188	1.00007	0.00274578	7.53282e-06	1.55999	1.26416e-14	2.13495	9.61448e-15	1.35606
2193.75	179.403	0.094	0.998376	0.00329197	7.56324e-06	1.79892	1.36546e-14	0.920935	1.03409e-14	1.3366	1.00007	0.00275657	7.59195e-06	1.55995	1.2608e-14	2.14499	9.51422e-15	1.35103
2215.56	181.311	0.095	0.998376	0.00330805	7.6122e-06	1.79657	1.36619e-14	0.909299	1.02367e-14	1.33115	1.00007	0.00276702	7.64943e-06	1.55991	1.25667e-14	2.15532	9.40529e-15	1.34584
2237.47	183.22	0.096	0.998377	0.00332379	7.65964e-06	1.79426	1.36628e-14	0.897394	1.01237e-14	1.32553	1.00007	0.00277714	7.70526e-06	1.55988	1.25179e-14	2.16595	9.28797e-15	1.34048
2259.31	185.128	0.097	0.998378	0.00333919	7.70556e-06	1.79198	1.36575e-14	0.885217	1.00022e-14	1.31973	1.00007	0.00278692	7.75944e-06	1.55984	1.24622e-14	2.17689	9.16259e-15	1.33494
2281.23	187.037	0.098	0.998378	0.00335427	7.74998e-06	1.78973	1.36465e-14	0.872762	9.87255e-15	1.31375	1.00007	0.00279638	7.81198e-06	1.55981	1.23998e-14	2.18815	9.02946e-15	1.32922
2303.09	188.945	0.099	0.998379	0.00336903	7.7929e-06	1.7875	1.36301e-14	0.860023	9.7351e-15	1.30756	1.00007	0.00280552	7.86289e-06	1.55978	1.23312e-14	2.19974	8.889e-15	1.3233
2325.17	190.854	0.1	0.99838	0.00338347	7.83434e-06	1.7853	1.36088e-14	0.846997	9.59022e-15	1.30117	1.00007	0.00281434	7.91218e-06	1.55974	1.22569e-14	2.21167	8.74155e-15	1.31717
2347.06	192.762	0.101	0.99838	0.0033976	7.87432e-06	1.78312	1.35829e-14	0.833678	9.4383e-15	1.29456	1.00007	0.00282285	7.95986e-06	1.55971	1.21772e-14	2.22394	8.58752e-15	1.31083
2368.98	194.671	0.102	0.998381	0.00341141	7.91284e-06	1.78097	1.3553e-14	0.820062	9.27977e-15	1.28772	1.00007	0.00283105	8.00593e-06	1.55969	1.20927e-14	2.23657	8.42729e-15	1.30426
